scheme	subset	query	target	pident	bits	query_labels	target_labels
family_holdout	all_test	YP_009796277.1	YP_009101419.1	75.7	531.0	[]	[]
family_holdout	all_test	YP_009796278.1	YP_009140279.1	89.8	577.0	"[""tail_assembly""]"	"[""tail_assembly""]"
family_holdout	all_test	YP_009796279.1	YP_009882741.1	91.0	453.0	[]	[]
family_holdout	all_test	YP_009796280.1	YP_009880625.1	33.5	125.0	[]	[]
family_holdout	all_test	YP_009796281.1	YP_007236207.1	60.8	131.0	[]	[]
family_holdout	all_test	YP_009796282.1	YP_009880221.1	68.5	404.0	[]	[]
family_holdout	all_test	YP_009796283.1	YP_008770972.1	80.0	388.0	"[""portal_terminase_packaging""]"	"[""portal_terminase_packaging""]"
family_holdout	all_test	YP_009796284.1	YP_009889254.1	94.0	682.0	[]	[]
family_holdout	all_test	YP_009796285.1	YP_009140286.1	87.3	362.0	[]	[]
family_holdout	all_test	YP_009796286.1	YP_009140287.1	83.0	321.0	[]	[]
family_holdout	all_test	YP_009796287.1	YP_009881159.1	42.6	137.0	[]	[]
family_holdout	all_test	YP_009796288.1	YP_009889461.1	98.6	740.0	[]	[]
family_holdout	all_test	YP_009796289.1	YP_009140290.1	69.7	158.0	[]	[]
family_holdout	all_test	YP_009796290.1	YP_004895220.1	90.5	871.0	"[""helicase""]"	"[""helicase""]"
family_holdout	all_test	YP_009796291.1	YP_009876911.1	63.0	146.0	[]	[]
family_holdout	all_test	YP_009796292.1	YP_009876912.1	76.9	167.0	"[""transcription_regulator""]"	"[""transcription_regulator""]"
family_holdout	all_test	YP_009796293.1	YP_008770983.1	68.0	558.0	[]	[]
family_holdout	all_test	YP_009796294.1	YP_007236221.1	77.1	120.0	[]	[]
family_holdout	all_test	YP_009796296.1	YP_009888453.1	78.7	206.0	[]	"[""ligase""]"
family_holdout	all_test	YP_009796297.1	YP_003358532.1	77.7	301.0	[]	[]
family_holdout	all_test	YP_009796298.1	YP_009030374.1	35.6	104.0	"[""membrane_matrix""]"	"[""membrane_matrix""]"
family_holdout	all_test	YP_009796300.1	YP_009879453.1	83.9	838.0	"[""ligase""]"	"[""ligase""]"
family_holdout	all_test	YP_009796301.1	YP_009876922.1	85.4	117.0	[]	[]
family_holdout	all_test	YP_009796302.1	YP_009882765.1	58.4	92.0	"[""membrane_matrix""]"	"[""membrane_matrix""]"
family_holdout	all_test	YP_009796303.1	YP_009882766.1	56.0	103.0	[]	[]
family_holdout	all_test	YP_009796304.1	YP_009966741.1	78.4	372.0	"[""helicase""]"	"[""helicase""]"
family_holdout	all_test	YP_009796305.1	YP_009882768.1	69.5	880.0	"[""tail_assembly""]"	[]
family_holdout	all_test	YP_009796306.1	YP_009889911.1	87.2	845.0	"[""tail_assembly""]"	"[""tail_assembly""]"
family_holdout	all_test	YP_009796307.1	YP_009283850.1	80.5	334.0	"[""tail_fiber_receptor""]"	"[""tail_fiber_receptor""]"
family_holdout	all_test	YP_009796308.1	YP_009617826.1	96.8	642.0	"[""tail_fiber_receptor"", ""tail_assembly""]"	"[""tail_fiber_receptor"", ""tail_assembly""]"
family_holdout	all_test	YP_009796309.1	YP_009021330.1	83.0	355.0	[]	[]
family_holdout	all_test	YP_009796310.1	YP_009876933.1	51.4	83.0	[]	[]
family_holdout	all_test	YP_009796311.1	YP_009879812.1	80.4	229.0	"[""membrane_matrix""]"	"[""membrane_matrix""]"
family_holdout	all_test	YP_009796312.1	YP_009889486.1	76.2	256.0	[]	[]
family_holdout	all_test	YP_009796313.1	YP_009876398.1	48.1	98.0	[]	[]
family_holdout	all_test	YP_009796314.1	YP_009881336.1	45.6	96.0	[]	[]
family_holdout	all_test	YP_009796315.1	YP_009103023.1	68.2	183.0	[]	[]
family_holdout	all_test	YP_009796316.1	YP_007236243.1	54.7	211.0	[]	[]
family_holdout	all_test	YP_009796318.1	YP_007236245.1	48.4	106.0	[]	[]
family_holdout	all_test	YP_009796319.1	YP_009888064.1	90.4	419.0	"[""nuclease""]"	"[""nuclease""]"
family_holdout	all_test	YP_009796320.1	YP_009881917.1	71.6	251.0	[]	[]
family_holdout	all_test	YP_009796321.1	YP_009889089.1	35.7	54.0	[]	[]
family_holdout	all_test	YP_009796322.1	YP_009021345.1	77.4	111.0	[]	[]
family_holdout	all_test	YP_009796323.1	YP_009889498.1	80.8	226.0	[]	[]
family_holdout	all_test	YP_009796324.1	YP_009889499.1	86.1	192.0	[]	[]
family_holdout	all_test	YP_009796325.1	YP_007237338.1	63.1	120.0	[]	[]
family_holdout	all_test	YP_009796326.1	YP_009966767.1	82.1	767.0	[]	[]
family_holdout	all_test	YP_009796327.1	YP_009883140.1	88.3	1183.0	[]	[]
family_holdout	all_test	YP_009796328.1	YP_009021350.1	58.1	220.0	[]	[]
family_holdout	all_test	YP_009796329.1	YP_009876416.1	95.0	325.0	[]	[]
family_holdout	all_test	YP_009796330.1	YP_009888894.1	50.7	62.0	[]	[]
family_holdout	all_test	YP_009796332.1	YP_009948892.1	87.6	138.0	[]	[]
family_holdout	all_test	YP_009796333.1	YP_009140335.1	89.5	487.0	[]	[]
family_holdout	all_test	YP_009796334.1	YP_009888691.1	97.0	210.0	[]	[]
family_holdout	all_test	YP_009796335.1	YP_009221002.1	69.2	218.0	[]	[]
family_holdout	all_test	YP_009796336.1	YP_009881112.1	71.0	744.0	[]	[]
family_holdout	all_test	YP_009796337.1	YP_009101477.1	60.8	1130.0	[]	[]
family_holdout	all_test	YP_009796338.1	YP_007008146.1	72.3	168.0	[]	[]
family_holdout	all_test	YP_009796339.1	YP_009880281.1	64.0	68.0	[]	[]
family_holdout	all_test	YP_009796340.1	YP_009876968.1	57.8	65.0	[]	[]
family_holdout	all_test	YP_009796341.1	YP_009876969.1	47.0	184.0	[]	[]
family_holdout	all_test	YP_009796342.1	YP_009888699.1	40.4	76.0	[]	[]
family_holdout	all_test	YP_009796343.1	YP_009882805.1	74.8	206.0	[]	[]
family_holdout	all_test	YP_009796344.1	YP_003358696.1	76.8	301.0	[]	[]
family_holdout	all_test	YP_009796345.1	YP_009889313.1	71.6	556.0	[]	[]
family_holdout	all_test	YP_009796346.1	YP_003358694.1	63.5	175.0	[]	[]
family_holdout	all_test	YP_009796347.1	YP_009879609.1	89.5	815.0	[]	[]
family_holdout	all_test	YP_009796348.1	YP_009880757.1	63.8	161.0	[]	[]
family_holdout	all_test	YP_009796350.1	YP_009881094.1	74.5	457.0	[]	[]
family_holdout	all_test	YP_009796351.1	YP_009966796.1	82.4	174.0	[]	[]
family_holdout	all_test	YP_009796352.1	YP_007236283.1	71.5	406.0	[]	[]
family_holdout	all_test	YP_009796353.1	YP_009876985.1	70.7	165.0	[]	[]
family_holdout	all_test	YP_009796354.1	YP_009876986.1	89.0	1891.0	"[""polymerase""]"	"[""polymerase""]"
family_holdout	all_test	YP_009796355.1	YP_009881288.1	94.7	367.0	[]	[]
family_holdout	all_test	YP_009796356.1	YP_004327559.1	91.4	137.0	[]	[]
family_holdout	all_test	YP_009796357.1	YP_009101896.1	54.9	78.0	[]	[]
family_holdout	all_test	YP_009796358.1	YP_009876989.1	90.8	330.0	[]	[]
family_holdout	all_test	YP_009796359.1	YP_009617768.1	84.0	255.0	[]	[]
family_holdout	all_test	YP_009796360.1	YP_007237495.1	67.3	223.0	[]	[]
family_holdout	all_test	YP_009796361.1	YP_006987481.1	68.0	70.0	[]	[]
family_holdout	all_test	YP_009796362.1	YP_009030440.1	89.1	758.0	[]	[]
family_holdout	all_test	YP_009796363.1	YP_009880308.1	49.5	209.0	[]	[]
family_holdout	all_test	YP_009796364.1	YP_007237489.1	84.4	106.0	[]	[]
family_holdout	all_test	YP_009796373.1	YP_009889547.1	61.1	42.0	[]	[]
family_holdout	all_test	YP_009796374.1	YP_009880315.1	68.2	271.0	[]	[]
family_holdout	all_test	YP_009796375.1	YP_008771653.1	80.9	977.0	"[""tail_fiber_receptor""]"	"[""tail_fiber_receptor""]"
family_holdout	all_test	YP_009796376.1	YP_009888726.1	79.9	492.0	[]	[]
family_holdout	all_test	YP_009796377.1	YP_007237483.1	52.4	404.0	"[""tail_assembly""]"	[]
family_holdout	all_test	YP_009796378.1	YP_009889340.1	58.9	571.0	"[""tail_assembly""]"	[]
family_holdout	all_test	YP_009796379.1	YP_010676313.1	90.2	1084.0	"[""tail_fiber_receptor"", ""tail_assembly""]"	"[""tail_fiber_receptor"", ""tail_assembly""]"
family_holdout	all_test	YP_009796380.1	YP_010676312.1	86.5	153.0	[]	[]
family_holdout	all_test	YP_009796381.1	YP_009851399.1	77.0	912.0	"[""tail_fiber_receptor"", ""tail_assembly""]"	"[""tail_fiber_receptor"", ""tail_assembly""]"
family_holdout	all_test	YP_009796382.1	YP_009851398.1	76.5	68.0	[]	[]
family_holdout	all_test	YP_009796383.1	YP_010686028.1	43.1	503.0	"[""tail_assembly""]"	"[""tail_assembly""]"
family_holdout	all_test	YP_009796384.1	YP_009888942.1	84.6	2797.0	[]	[]
family_holdout	all_test	YP_009796385.1	YP_009887718.1	76.5	126.0	[]	[]
family_holdout	all_test	YP_009796386.1	YP_007008114.1	71.8	153.0	[]	[]
family_holdout	all_test	YP_009796387.1	YP_009888945.1	92.8	480.0	[]	[]
family_holdout	all_test	YP_009796388.1	YP_004327536.1	72.8	110.0	[]	[]
family_holdout	all_test	YP_009796389.1	YP_009966828.1	92.4	426.0	[]	[]
family_holdout	all_test	YP_009796390.1	YP_008770875.1	83.9	421.0	"[""tail_assembly""]"	"[""tail_assembly""]"
family_holdout	all_test	YP_009796391.1	YP_009880721.1	70.1	283.0	"[""portal_terminase_packaging""]"	"[""portal_terminase_packaging""]"
family_holdout	all_test	YP_009796392.1	YP_009876480.1	87.9	1379.0	"[""portal_terminase_packaging""]"	"[""portal_terminase_packaging""]"
family_holdout	all_test	YP_009796393.1	YP_008770878.1	91.1	1182.0	"[""tail_assembly""]"	"[""tail_assembly""]"
family_holdout	all_test	YP_009796394.1	YP_009888953.1	43.8	177.0	"[""nuclease""]"	"[""nuclease""]"
family_holdout	all_test	YP_009796395.1	YP_009888954.1	96.6	364.0	"[""tail_assembly""]"	"[""tail_assembly""]"
family_holdout	all_test	YP_009796396.1	YP_009877753.1	83.1	958.0	[]	"[""portal_terminase_packaging""]"
family_holdout	all_test	YP_009796397.1	YP_009875981.1	66.6	72.0	[]	[]
family_holdout	all_test	YP_009796398.1	YP_007236113.1	92.0	178.0	[]	[]
family_holdout	all_test	YP_009796399.1	YP_009102945.1	87.3	408.0	"[""protease""]"	"[""protease""]"
family_holdout	all_test	YP_009796400.1	YP_004895314.1	71.7	348.0	[]	[]
family_holdout	all_test	YP_009796401.1	YP_009877025.1	93.4	845.0	"[""capsid_head""]"	"[""capsid_head""]"
family_holdout	all_test	YP_009796402.1	YP_009879681.1	52.5	126.0	[]	[]
family_holdout	all_test	YP_009796403.1	YP_009889163.1	95.0	165.0	[]	[]
family_holdout	all_test	YP_009796404.1	YP_009888963.1	56.3	115.0	[]	[]
family_holdout	all_test	YP_009796406.1	YP_009140193.1	82.1	101.0	[]	[]
family_holdout	all_test	YP_009796407.1	YP_009140194.1	64.4	103.0	[]	[]
family_holdout	all_test	YP_009796408.1	YP_009617732.1	57.8	179.0	[]	[]
family_holdout	all_test	YP_009796409.1	YP_002790877.1	42.6	86.0	[]	[]
family_holdout	all_test	YP_009796410.1	YP_009881804.1	88.4	149.0	[]	[]
family_holdout	all_test	YP_009796411.1	YP_009283953.1	67.7	136.0	[]	[]
family_holdout	all_test	YP_009796412.1	YP_007002781.1	36.8	52.0	[]	[]
family_holdout	all_test	YP_009796413.1	YP_009877034.1	61.6	179.0	[]	[]
family_holdout	all_test	YP_009796414.1	YP_009102934.1	58.1	75.0	[]	[]
family_holdout	all_test	YP_009796415.1	YP_009882868.1	72.7	349.0	[]	[]
family_holdout	all_test	YP_009796416.1	YP_009101546.1	71.2	328.0	[]	[]
family_holdout	all_test	YP_009796417.1	YP_009879551.1	87.8	303.0	"[""tail_assembly""]"	"[""tail_assembly""]"
family_holdout	all_test	YP_009796418.1	YP_009887747.1	77.4	250.0	[]	[]
family_holdout	all_test	YP_009796419.1	YP_009887410.1	38.0	161.0	"[""nuclease""]"	"[""nuclease""]"
family_holdout	all_test	YP_009796420.1	YP_009887748.1	81.4	429.0	"[""nuclease""]"	"[""nuclease""]"
family_holdout	all_test	YP_009796421.1	YP_009887749.1	79.7	834.0	"[""helicase""]"	"[""helicase""]"
family_holdout	all_test	YP_009796422.1	YP_003358628.1	38.0	69.0	[]	[]
family_holdout	all_test	YP_009796423.1	YP_009966604.1	90.9	415.0	[]	[]
family_holdout	all_test	YP_009796424.1	YP_003358626.1	78.1	554.0	"[""polymerase""]"	"[""polymerase""]"
family_holdout	all_test	YP_009796425.1	YP_007008086.1	77.8	240.0	"[""polymerase""]"	"[""polymerase""]"
family_holdout	all_test	YP_009796426.1	YP_009880152.1	89.6	292.0	[]	[]
family_holdout	all_test	YP_009796427.1	YP_004327502.1	74.5	437.0	[]	[]
family_holdout	all_test	YP_009796428.1	YP_009881029.1	73.1	637.0	[]	[]
family_holdout	all_test	YP_009796429.1	YP_009888575.1	91.8	151.0	[]	"[""nuclease""]"
family_holdout	all_test	YP_009796430.1	YP_009021440.1	69.3	971.0	[]	[]
family_holdout	all_test	YP_009796431.1	YP_007236140.1	74.7	178.0	[]	[]
family_holdout	all_test	YP_009796432.1	YP_009966591.1	96.1	587.0	[]	[]
family_holdout	all_test	YP_009796433.1	YP_009888989.1	91.6	1043.0	[]	[]
family_holdout	all_test	YP_009796434.1	YP_007236142.1	49.8	239.0	[]	[]
family_holdout	all_test	YP_009796435.1	YP_009888174.1	65.2	163.0	[]	[]
family_holdout	all_test	YP_009796436.1	YP_009881824.1	57.1	38.0	[]	[]
family_holdout	all_test	YP_009796437.1	YP_004327494.1	76.6	1147.0	[]	[]
family_holdout	all_test	YP_009796438.1	YP_009283930.1	60.1	134.0	[]	[]
family_holdout	all_test	YP_009796439.1	YP_009617702.1	82.2	130.0	[]	[]
family_holdout	all_test	YP_009796440.1	YP_008770917.1	49.1	111.0	[]	[]
family_holdout	all_test	YP_009796441.1	YP_009882893.1	37.5	53.0	[]	[]
family_holdout	all_test	YP_009796444.1	YP_009030509.1	94.6	291.0	[]	[]
family_holdout	all_test	YP_009796445.1	YP_009879728.1	86.8	410.0	[]	[]
family_holdout	all_test	YP_009796446.1	YP_009293305.1	72.5	145.0	"[""lysis""]"	"[""lysis""]"
family_holdout	all_test	YP_009796447.1	YP_009220879.1	60.0	44.0	[]	[]
family_holdout	all_test	YP_009796448.1	YP_009877716.1	35.7	127.0	[]	[]
family_holdout	all_test	YP_009796449.1	YP_009880673.1	80.5	395.0	[]	[]
family_holdout	all_test	YP_009796451.1	YP_009881212.1	75.4	179.0	[]	[]
family_holdout	all_test	YP_009796452.1	YP_004327481.1	59.5	124.0	"[""lysis""]"	"[""lysis""]"
family_holdout	all_test	YP_009796453.1	YP_009887988.1	80.2	143.0	[]	[]
family_holdout	all_test	YP_009796454.1	YP_009966885.1	85.3	1042.0	"[""helicase""]"	"[""helicase""]"
family_holdout	all_test	YP_009796455.1	YP_009102898.1	80.0	437.0	[]	[]
family_holdout	all_test	YP_009796456.1	YP_009887783.1	86.0	328.0	[]	[]
family_holdout	all_test	YP_009796457.1	YP_004327474.1	81.6	438.0	[]	[]
family_holdout	all_test	YP_009796458.1	YP_009877077.1	85.4	694.0	"[""nuclease""]"	"[""nuclease""]"
family_holdout	all_test	YP_009796459.1	YP_007236165.1	68.3	1031.0	"[""nuclease""]"	[]
family_holdout	all_test	YP_009796460.1	YP_009140244.1	90.5	221.0	[]	[]
family_holdout	all_test	YP_009796461.1	YP_003358591.1	47.1	88.0	[]	[]
family_holdout	all_test	YP_009796462.1	YP_009881398.1	83.9	338.0	[]	[]
family_holdout	all_test	YP_009796463.1	YP_009881397.1	83.0	377.0	[]	[]
family_holdout	all_test	YP_009796464.1	YP_003358587.1	81.3	159.0	[]	[]
family_holdout	all_test	YP_009796465.1	YP_009966561.1	54.2	923.0	[]	[]
family_holdout	all_test	YP_009796466.1	YP_009889218.1	87.2	337.0	[]	[]
family_holdout	all_test	YP_009796467.1	YP_007236175.1	85.4	217.0	"[""transcription_regulator""]"	"[""transcription_regulator""]"
family_holdout	all_test	YP_009796468.1	YP_009030327.1	71.8	325.0	[]	[]
family_holdout	all_test	YP_009796469.1	YP_009880193.1	84.4	652.0	[]	[]
family_holdout	all_test	YP_009796470.1	YP_004895254.1	68.7	98.0	[]	[]
family_holdout	all_test	YP_009796471.1	YP_009876557.1	68.5	238.0	[]	[]
family_holdout	all_test	YP_009796472.1	YP_009888819.1	58.0	81.0	[]	[]
family_holdout	all_test	YP_009796473.1	YP_007237394.1	54.3	62.0	[]	[]
family_holdout	all_test	YP_009796474.1	YP_009889431.1	85.2	466.0	"[""lysis""]"	"[""lysis""]"
family_holdout	all_test	YP_009796475.1	YP_009882927.1	86.0	497.0	[]	[]
family_holdout	all_test	YP_009796476.1	YP_009889433.1	88.4	1402.0	[]	[]
family_holdout	all_test	YP_009796477.1	YP_009102874.1	39.2	61.0	[]	[]
family_holdout	all_test	YP_009796478.1	YP_007236187.1	90.6	715.0	[]	[]
family_holdout	all_test	YP_009796479.1	YP_009283890.1	87.8	136.0	[]	[]
family_holdout	all_test	YP_009796480.1	YP_009876568.1	69.7	226.0	[]	[]
family_holdout	all_test	YP_009796481.1	YP_009877103.1	32.5	53.0	[]	[]
family_holdout	all_test	YP_009796482.1	YP_009881868.1	83.3	220.0	"[""tail_fiber_receptor""]"	"[""tail_fiber_receptor""]"
family_holdout	all_test	YP_009796483.1	YP_009889038.1	88.5	1011.0	"[""tail_fiber_receptor"", ""tail_assembly"", ""lysis""]"	"[""tail_fiber_receptor"", ""tail_assembly"", ""lysis""]"
family_holdout	all_test	YP_009796484.1	YP_009888424.1	71.5	419.0	"[""tail_fiber_receptor""]"	"[""tail_fiber_receptor""]"
family_holdout	all_test	YP_009796485.1	YP_009877677.1	69.5	268.0	[]	[]
family_holdout	all_test	YP_009796486.1	YP_007008038.1	61.1	215.0	[]	[]
family_holdout	all_test	YP_009796487.1	YP_009889042.1	80.8	346.0	[]	[]
family_holdout	all_test	YP_009796488.1	YP_009293260.1	60.2	119.0	[]	[]
family_holdout	all_test	YP_009796489.1	YP_009293259.1	87.6	162.0	[]	[]
family_holdout	all_test	YP_009796490.1	YP_009293258.1	82.5	136.0	"[""transcription_regulator""]"	[]
family_holdout	all_test	YP_009796491.1	YP_009889449.1	65.8	120.0	[]	[]
family_holdout	all_test	YP_009796492.1	YP_009101419.1	75.7	532.0	[]	[]
family_holdout	all_test	YP_009796494.1	YP_009140279.1	90.0	579.0	"[""tail_assembly""]"	"[""tail_assembly""]"
family_holdout	all_test	YP_009796495.1	YP_009879780.1	92.6	456.0	[]	[]
family_holdout	all_test	YP_009796496.1	YP_009888232.1	33.7	139.0	[]	[]
family_holdout	all_test	YP_009796497.1	YP_007236207.1	60.8	131.0	[]	[]
family_holdout	all_test	YP_009796498.1	YP_009880221.1	68.8	403.0	[]	[]
family_holdout	all_test	YP_009796499.1	YP_008770972.1	80.0	385.0	"[""portal_terminase_packaging""]"	"[""portal_terminase_packaging""]"
family_holdout	all_test	YP_009796500.1	YP_008770973.1	87.3	631.0	[]	[]
family_holdout	all_test	YP_009796501.1	YP_009880224.1	74.6	299.0	[]	[]
family_holdout	all_test	YP_009796502.1	YP_007237365.1	95.1	374.0	[]	[]
family_holdout	all_test	YP_009796503.1	YP_009966524.1	43.0	128.0	[]	[]
family_holdout	all_test	YP_009796504.1	YP_009889461.1	97.5	734.0	[]	[]
family_holdout	all_test	YP_009796505.1	YP_009140290.1	67.8	152.0	[]	[]
family_holdout	all_test	YP_009796506.1	YP_004895220.1	90.3	869.0	"[""helicase""]"	"[""helicase""]"
family_holdout	all_test	YP_009796507.1	YP_009876911.1	63.0	142.0	[]	[]
family_holdout	all_test	YP_009796508.1	YP_009881154.1	78.3	168.0	"[""transcription_regulator""]"	"[""transcription_regulator""]"
family_holdout	all_test	YP_009796509.1	YP_009888245.1	68.2	557.0	[]	[]
family_holdout	all_test	YP_009796511.1	YP_009882757.1	75.7	117.0	[]	[]
family_holdout	all_test	YP_009796513.1	YP_003358528.1	87.0	53.0	[]	"[""membrane_matrix""]"
family_holdout	all_test	YP_009796514.1	YP_009879453.1	83.7	836.0	"[""ligase""]"	"[""ligase""]"
family_holdout	all_test	YP_009796515.1	YP_009882765.1	55.8	89.0	"[""membrane_matrix""]"	"[""membrane_matrix""]"
family_holdout	all_test	YP_009796516.1	YP_009882766.1	56.0	102.0	[]	[]
family_holdout	all_test	YP_009796518.1	YP_009101445.1	78.1	386.0	"[""helicase""]"	"[""helicase""]"
family_holdout	all_test	YP_009796519.1	YP_009882768.1	67.8	871.0	"[""tail_assembly""]"	[]
family_holdout	all_test	YP_009796520.1	YP_009889911.1	87.2	845.0	"[""tail_assembly""]"	"[""tail_assembly""]"
family_holdout	all_test	YP_009796521.1	YP_009283850.1	81.6	335.0	"[""tail_fiber_receptor""]"	"[""tail_fiber_receptor""]"
family_holdout	all_test	YP_009796522.1	YP_009617826.1	96.8	642.0	"[""tail_fiber_receptor"", ""tail_assembly""]"	"[""tail_fiber_receptor"", ""tail_assembly""]"
family_holdout	all_test	YP_009796523.1	YP_009021330.1	83.0	355.0	[]	[]
family_holdout	all_test	YP_009796524.1	YP_003358516.1	50.0	78.0	[]	[]
family_holdout	all_test	YP_009796525.1	YP_009887668.1	80.4	230.0	"[""membrane_matrix""]"	"[""membrane_matrix""]"
family_holdout	all_test	YP_009796526.1	YP_007236239.1	74.8	266.0	[]	[]
family_holdout	all_test	YP_009796527.1	YP_009876398.1	49.0	101.0	[]	[]
family_holdout	all_test	YP_009796528.1	YP_009881336.1	47.4	102.0	[]	[]
family_holdout	all_test	YP_009796529.1	YP_009103023.1	67.4	180.0	[]	[]
family_holdout	all_test	YP_009796530.1	YP_009103021.1	59.6	79.0	[]	[]
family_holdout	all_test	YP_009796531.1	YP_009880593.1	55.0	207.0	[]	[]
family_holdout	all_test	YP_009796532.1	YP_009876943.1	59.4	279.0	[]	[]
family_holdout	all_test	YP_009796534.1	YP_007236245.1	49.4	107.0	[]	[]
family_holdout	all_test	YP_009796535.1	YP_009888064.1	90.4	418.0	"[""nuclease""]"	"[""nuclease""]"
family_holdout	all_test	YP_009796536.1	YP_009881917.1	72.8	308.0	[]	[]
family_holdout	all_test	YP_009796537.1	YP_009889089.1	35.7	54.0	[]	[]
family_holdout	all_test	YP_009796538.1	YP_009889498.1	82.3	229.0	[]	[]
family_holdout	all_test	YP_009796539.1	YP_007237338.1	65.5	118.0	[]	[]
family_holdout	all_test	YP_009796540.1	YP_009966767.1	81.7	758.0	[]	[]
family_holdout	all_test	YP_009796541.1	YP_009883140.1	88.6	1192.0	[]	[]
family_holdout	all_test	YP_009796542.1	YP_009101468.1	79.1	328.0	[]	[]
family_holdout	all_test	YP_009796543.1	YP_009876416.1	94.4	325.0	[]	[]
family_holdout	all_test	YP_009796544.1	YP_009888894.1	49.2	61.0	[]	[]
family_holdout	all_test	YP_009796545.1	YP_009889297.1	42.3	117.0	[]	[]
family_holdout	all_test	YP_009796546.1	YP_009140334.1	86.9	87.0	[]	[]
family_holdout	all_test	YP_009796547.1	YP_009888081.1	88.4	487.0	[]	[]
family_holdout	all_test	YP_009796548.1	YP_009888691.1	97.0	210.0	[]	[]
family_holdout	all_test	YP_009796549.1	YP_009221002.1	69.0	216.0	[]	[]
family_holdout	all_test	YP_009796550.1	YP_009103005.1	71.4	164.0	[]	[]
family_holdout	all_test	YP_009796551.1	YP_009881112.1	71.2	747.0	[]	[]
family_holdout	all_test	YP_009796723.1	YP_009815479.1	34.5	89.0	"[""portal_terminase_packaging""]"	"[""portal_terminase_packaging""]"
family_holdout	all_test	YP_009796724.1	YP_009815480.1	59.1	679.0	"[""portal_terminase_packaging""]"	"[""portal_terminase_packaging""]"
family_holdout	all_test	YP_009796725.1	YP_010655447.1	44.5	360.0	"[""portal_terminase_packaging""]"	"[""portal_terminase_packaging""]"
family_holdout	all_test	YP_009796726.1	YP_011411772.1	43.4	247.0	"[""protease""]"	"[""protease"", ""capsid_head""]"
family_holdout	all_test	YP_009796727.1	YP_009274347.1	38.6	45.0	[]	[]
family_holdout	all_test	YP_009796728.1	YP_010082174.1	48.5	269.0	"[""capsid_head""]"	"[""capsid_head""]"
